trial,gate_score,sec,err,arch,param,domain,width,depth,lr,ema,batch,emb,heads,patch,params,epochs,val_loss,stopped_by,GA,GB,GC,GD,GD_trace
158,1.7979537806087182,318.7,,adm,edm,angle,64,3,0.00032091625736876007,0.999,128,256,4,,5056578,76,0.8208016753196716,patience,2.5238707380497535e-16,0.03813482397232337,0.23541952510817982,0.3595907561217437,0.06045688798703239
160,2.0543337383616294,249.2,,conv,edm,angle,64,3,0.000380742368237853,0.999,128,256,,,244546,150,0.8232274055480957,patience,2.2115022909550507e-16,0.0593371252504451,0.3081500607542444,0.36316496425357847,0.07556351115171796
161,1.7451669944316424,360.3,,unet,vp,angle,64,3,0.000904179319943656,0.999,128,256,,,4225218,95,0.7283284068107605,patience,1.075845318751156e-15,0.04822789807512895,0.2454039902431758,0.3490333988863285,0.058232769962367564
165,2.0124212968211164,251.4,,adm,edm,pixel,64,3,0.00043421079610855124,0.999,128,256,4,,5056578,67,0.8200952410697937,patience,1.9211834297636986e-16,0.01767457510630055,0.30186319452316746,0.18672005559104957,0.03053414627749418
164,2.1325017835315,264.6,,adm,vp,pixel,48,3,0.0005182850106217588,0.999,128,128,4,,2834738,71,0.728630542755127,patience,1.038628702199214e-15,0.029878859083939835,0.319875267529725,0.2326292677246297,0.0453297343251379
162,1.5625864746445592,379.2,,adm,ve,angle,64,3,0.000371552998570187,0.999,128,256,4,,5056578,74,0.7283251285552979,patience,2.4380335312158283e-16,0.04496915221927056,0.23438797119668386,0.3036590905246826,0.05266481478094387
163,1.8240549924407887,375.2,,adm,vp,angle,64,3,0.0005202500707728018,0.999,128,64,4,,5007426,73,0.7289983034133911,patience,9.994842181321212e-16,0.04642524504555334,0.2736082488661183,0.3361364601152846,0.06138499760123596
167,1.9658880429397974,222.5,,conv,vp,angle,64,3,0.0005125992903111308,0.999,128,128,,,236354,138,0.7302404046058655,patience,9.713237993494752e-16,0.06856585965120843,0.27046854982218116,0.39317760858795947,0.07493861186653362
170,4.224266753762858,214.5,,mlp,ve,pixel,256,7,0.001387072360380865,0.999,128,256,,,1085760,210,0.7413854002952576,patience,2.1107585188636152e-16,0.10906522621697157,0.6336400130644287,0.4096251445238029,0.09096829427632597
169,1.8093916495783706,302.7,,adm,ve,angle,64,2,0.0010048038804984375,0.99,128,64,4,,5007426,57,0.7283750772476196,patience,2.247582821372196e-16,0.04677699552053993,0.26802079373768056,0.36187832991567415,0.05447187238360954
171,1.606167923551788,320.6,,adm,edm,angle,64,3,0.00038188045855578587,0.999,128,256,4,,5056578,76,0.820219874382019,patience,2.0617411920016365e-16,0.04036551297900126,0.2409251885327682,0.30759472766404045,0.04945874505943631
168,1.7181287967893142,442.0,,adm,vp,angle,64,3,0.0006512808970629357,0.999,128,128,4,,5023810,90,0.7282305359840393,patience,1.076256611923187e-15,0.042876382960386206,0.2577193195183971,0.3153171754030451,0.04209193498570298
166,2.112360523647723,689.0,,adm,edm,angle,16,3,0.00024937038831323823,0.999,128,256,4,,331026,147,0.8243305087089539,patience,1.8777957048149153e-16,0.05645422202160444,0.31685407854715847,0.3559514610941564,0.04749402442639131
174,2.394547730189262,282.5,,dit,ve,angle,128,2,0.000554651345024601,0.9995,128,128,8,2,662920,186,0.7316403985023499,patience,2.446041638926306e-16,0.021366866735394563,0.3591821595283893,0.23079874108160175,0.028530976044908576
175,5.172139215511095,175.5,,mlp,ve,angle,384,4,0.00033292823590590193,0.999,128,256,,,1478848,226,0.7439977526664734,patience,1.9217207879333927e-16,0.10768798844001592,0.7758208823266642,0.40052306839206536,0.09170919354181782
172,1.7130031942300836,450.0,,adm,edm,angle,64,3,0.0005213974698644597,0.999,128,128,4,,5023810,88,0.8210980892181396,patience,2.0798263165266796e-16,0.03600271417802814,0.2569504791345125,0.28377739629442755,0.04215152428669814
173,1.8041729428769802,424.6,,adm,ve,angle,64,3,0.0005642087098990618,0.999,128,256,4,,5056578,83,0.7294144630432129,patience,2.536372340151697e-16,0.04516227156900343,0.270625941431547,0.3160354057049905,0.04207610539601065
176,1.6410514659960576,368.9,,adm,ve,angle,64,3,0.00036541876015868156,0.999,128,256,4,,5056578,73,0.7283358573913574,patience,2.4139286586653106e-16,0.04587746616920407,0.23208402417400764,0.3282102931992115,0.05701981276447506
181,2.4084652582933104,140.8,,adm,ve,pixel,64,3,0.0002791681532854964,0.99,256,256,4,,5056578,55,0.7295470237731934,patience,2.4540376640225604e-16,0.031154036435570243,0.3612697887439965,0.2559522721537644,0.06904280816630445
179,2.1994502033670025,258.2,,adm,edm,pixel,64,3,0.00035626900341138564,0.999,128,256,4,,5056578,69,0.8203214406967163,patience,2.20832184705534e-16,0.015346344099751219,0.32991753050505035,0.17306921163112962,0.024226490355675114
178,2.4511433563283487,301.6,,dit,ve,angle,192,2,0.0001800960269497184,0.9995,128,128,2,2,1473608,197,0.7356312870979309,patience,2.26929544007186e-16,0.03708122938214231,0.3676715034492523,0.27246685927410813,0.04019432631064666
177,1.68687015703794,416.0,,adm,vp,angle,64,3,0.00048472376356146303,0.999,128,128,4,,5023810,81,0.7285969853401184,patience,1.0308607543439257e-15,0.044011439409957775,0.2517484307913314,0.33737403140758804,0.06409381324424343
180,1.7452770153090418,428.1,,adm,vp,angle,64,3,0.00033934184129960144,0.999,128,128,4,,5023810,84,0.7285076975822449,patience,9.521247961549785e-16,0.04745762616761939,0.26179155229635626,0.30866420960206703,0.07112170578379835
182,1.8526590579603301,295.1,,adm,edm,angle,64,3,0.0003630947742096259,0.999,256,256,4,,5056578,105,0.8221495747566223,patience,1.8433992663296526e-16,0.03727647201554185,0.2778988586940495,0.29406049012893215,0.0484407687292323
185,1.6674754998348673,364.1,,adm,ve,angle,64,3,0.00037984080705442985,0.999,128,256,2,,5056578,72,0.7284613251686096,patience,2.2965019891903673e-16,0.043694997257450074,0.2459323836174088,0.33349509996697346,0.05719964660337223
184,1.7032603241668118,438.8,,adm,edm,angle,96,3,0.000458848573109028,0.999,128,256,4,,11317346,82,0.8206155300140381,patience,2.325427934134417e-16,0.036867881062096375,0.25548904862502175,0.275449949970597,0.03693554802879849
183,1.8903563791669602,467.4,,adm,ve,angle,64,7,0.000283272525206753,0.999,128,256,2,,5993538,70,0.728890061378479,patience,2.384296057847087e-16,0.04556009746041312,0.283553456875044,0.30896531345045736,0.06363288339078119
186,1.7860993077686391,430.9,,adm,vp,angle,64,3,0.0005008799753951236,0.999,128,128,4,,5023810,82,0.72904372215271,patience,1.0190161363670076e-15,0.04250505003714378,0.26791489616529585,0.3140653683777223,0.0541324268822618
187,1.6612546233635392,392.1,,adm,edm,angle,64,3,0.0003834087248590608,0.999,128,128,4,,5023810,76,0.8213602304458618,patience,1.8046498074473288e-16,0.0410606758292551,0.24918819350453086,0.29030516648796184,0.03219225739270678
188,2.0647556664422995,365.9,,dit,ve,angle,64,4,0.0003453962515427365,0.99,128,256,8,2,329288,169,0.7316958904266357,patience,2.229383454712342e-16,0.02578931767597692,0.3097133499663449,0.2415639109451585,0.04314422475367898
190,2.368850505070707,293.8,,dit,ve,angle,128,3,0.0034257802674737517,0.9995,128,128,8,2,959752,156,0.7307201623916626,patience,2.162954682171034e-16,0.020824909430621652,0.3553275757606061,0.23024825073921273,0.028486078614624516
192,1.8012843553010212,259.3,,adm,vp,angle,64,3,0.0007737418182316558,0.99,128,128,2,,5023810,45,0.7286459803581238,patience,9.537660395328425e-16,0.0424362189136831,0.2601927036047235,0.36025687106020426,0.05223246102048414
191,1.6554977073344679,391.9,,adm,ve,angle,64,3,0.0003824878358168668,0.999,128,256,4,,5056578,74,0.7286569476127625,patience,2.3978625746909004e-16,0.04617322266779911,0.24832465610017018,0.31980385484662677,0.0663737050466417
189,2.035679227856216,573.9,,adm,vp,angle,64,3,0.0007038401357141164,0.9995,128,64,4,,5007426,116,0.7293248772621155,patience,1.0585240272515936e-15,0.04598765007605543,0.3053518841784324,0.30032714174737934,0.04960875930219575
195,6.106215655324134,355.6,,adm,vp,angle,64,3,0.0017798625390616713,0.999,128,256,2,,5056578,69,0.7306703925132751,patience,1.1088542012833032e-15,0.10059883145205761,0.48129373567336814,1.2212431310648268,0.12445020723963165
193,1.7257241560043162,521.7,,adm,edm,angle,32,3,0.0004088968769865531,0.999,128,128,4,,1267746,106,0.822199285030365,patience,1.9563649606800067e-16,0.04432638760809526,0.2588586234006474,0.29309246134427525,0.04222789561632671
196,2.1602429747614393,581.7,,dit,vp,angle,64,2,0.0005815717424023925,0.999,128,128,2,1,172482,498,0.7342422008514404,patience,9.46734092347393e-16,0.03579398070240436,0.3240364462142159,0.26182829773958,0.03903863078033793
198,2.2892201374103953,407.7,,dit,ve,angle,192,3,0.00042979207497825984,0.9995,128,128,8,1,2142338,214,0.7304326295852661,patience,2.4149822616877874e-16,0.02036104316321352,0.3433830206115593,0.2146728219565572,0.023107196301460763
200,1.852572426286545,327.3,,unet,ve,angle,64,3,0.0003928176113885039,0.999,128,256,,,4225218,80,0.7293161749839783,patience,2.599402474396752e-16,0.04938684725050946,0.27788586394298176,0.3599817716254953,0.0689637046840083
199,1.743795161648543,372.2,,adm,ve,angle,64,3,0.0003497985244571254,0.999,128,256,4,,5056578,73,0.7290112376213074,patience,2.597052475516783e-16,0.04448901053665466,0.26156927424728144,0.3007596168796071,0.04860890860417966
202,48.91011933148865,142.3,,adm,vp,angle,128,3,0.001075097362970846,0.9995,128,256,4,,20066434,17,0.9809748530387878,patience,1.4594320098331455e-16,2.4455059665744328,1.001683215976198,1.969579906951809,2.423182041993982
201,1.7628919062994668,313.5,,adm,vp,angle,64,3,0.0005761907919820805,0.999,256,128,4,,5023810,113,0.7288604974746704,patience,1.1176155653449344e-15,0.045820223115009995,0.26443378594492,0.34566690244942394,0.08329416651441036
194,5.353556730725723,1150.9,,adm,edm,angle,64,3,0.00031433523914673383,0.9999,128,128,4,,5023810,256,0.8280163407325745,patience,2.0006509050205905e-16,0.05383136475212558,0.8030335096088584,0.27398616065217085,0.09540670266343616
205,2.0838567326455135,249.0,,adm,ve,pixel,64,3,0.0003865529813086949,0.999,128,256,4,,5056578,65,0.7291345596313477,patience,2.2303362893549565e-16,0.031072906210666718,0.312578509896827,0.23543951316544698,0.048146028319444076
206,1.9881698449266165,284.5,,adm,vp,pixel,64,3,0.0008835305934415013,0.999,128,256,4,,5056578,79,0.7286770343780518,patience,1.0814711940910297e-15,0.028511806610704626,0.29822547673899247,0.2539258630864152,0.0480126767209296
204,1.8102943394847346,479.2,,adm,edm,angle,64,3,0.0003838129590387968,0.999,128,256,4,,5056578,97,0.8210930824279785,patience,1.9201374303444506e-16,0.03673848118050649,0.27154415092271017,0.3042192385549736,0.04159195436614444
197,5.308765327199668,1144.4,,adm,ve,angle,64,3,0.0003753099823537789,0.9999,128,256,4,,5056578,243,0.7391977906227112,patience,1.558465960039662e-16,0.0989597614469393,0.7963147990799502,0.43449013729189606,0.24067439381567385
207,1.5317408771985725,353.6,,adm,edm,angle,64,3,0.00034994818713763654,0.999,128,128,4,,5023810,71,0.8210499286651611,patience,2.1796222903292794e-16,0.041185511632838345,0.22976113157978587,0.2674412263142117,0.03568222752345585
211,2.04531833422517,202.2,,conv,ve,angle,64,3,0.0006309158231389148,0.999,128,128,,,236354,125,0.7298530340194702,patience,2.711075803615705e-16,0.06843094619594425,0.269209301322817,0.40906366684503404,0.08831938670559424
203,1.9305307870193245,738.6,,uvit,vp,angle,64,8,0.0005163855526915602,0.99,128,128,8,1,497896,203,0.7292397022247314,patience,9.385413980498118e-16,0.02498425370055779,0.28957961805289867,0.22159806008605476,0.04538301741862512
208,1.86998022380989,469.7,,adm,vp,angle,64,3,0.0007686392572501916,0.999,128,128,4,,5023810,94,0.7287895679473877,patience,9.563508794406433e-16,0.04134113255061256,0.2804970335714835,0.32095074938121526,0.06352744990327902
209,1.6344530020908532,331.1,,adm,edm,angle,64,3,0.0002875010680269244,0.999,128,128,2,,5023810,78,0.8205938339233398,patience,2.2308037812747885e-16,0.03663838554186838,0.24516795031362798,0.2750919343960662,0.03025299493708814
212,2.187033156839157,291.5,,adm,vp,angle,64,3,0.0002975046023823802,0.999,256,128,4,,5023810,106,0.730160653591156,patience,1.1006317944798403e-15,0.054044341988010336,0.32805497352587354,0.33781568969526415,0.08508871536755394
213,2.046976843285706,227.1,,conv,edm,angle,64,3,0.00023838018612477613,0.999,128,128,,,236354,138,0.8231689929962158,patience,2.5312105453072195e-16,0.06211106409087952,0.3070465264928559,0.3695979327054267,0.07778859483802356
215,3.1250466607684046,234.2,,adm,ve,angle,64,3,0.0003753488557827412,0.999,512,256,4,,5056578,145,0.7325037121772766,patience,2.50019706879073e-16,0.056594986789630486,0.4687569991152607,0.39066785426115314,0.10639960432495536
218,2.205659064369236,254.4,,adm,edm,pixel,64,3,0.00031523026849989176,0.999,128,128,2,,5023810,66,0.8202165365219116,patience,1.8979305529446402e-16,0.01797917936170479,0.33084885965538535,0.177075605031778,0.0236343105307465
210,14.984334475907415,777.3,,dit,vp,angle,192,7,0.0004755045098320062,0.9999,128,128,8,2,4805768,233,0.7752975225448608,patience,1.907328367003689e-15,0.13990028444199387,2.247650171386112,0.5183184303607125,0.28151626495960386
219,2.803807530473608,247.2,,adm,vp,angle,64,3,0.0004382050332662163,0.999,512,256,2,,5056578,154,0.7322556972503662,patience,1.087590132655284e-15,0.054736616518910486,0.4205711295710412,0.35360663462227193,0.13693189553724713
214,1.875828293695463,544.8,,adm,vp,angle,48,3,0.0004579808121128549,0.9995,128,128,4,,2834738,110,0.7297561168670654,patience,1.0010591821693976e-15,0.046947088756247535,0.28137424405431943,0.35120953597674975,0.07024827217415673
216,1.8816776192762512,536.6,,adm,ve,angle,64,3,0.0005055673741119253,0.9995,128,256,2,,5056578,113,0.7289174199104309,patience,2.2957458438683273e-16,0.04701634045024927,0.28225164289143767,0.3085720075861987,0.05953568425950205
217,1.844969507154074,384.2,,adm,edm,angle,64,3,0.00018950864040306138,0.999,128,256,2,,5056578,76,0.8226339817047119,patience,2.214528811722316e-16,0.03701883891691238,0.2767454260731111,0.30736337139989434,0.04468814687147899
222,23.369106871459405,83.3,,dit,edm,angle,128,6,0.00034266171376819593,0.999,128,128,8,1,1851778,16,0.9905433654785156,patience,5.706850297892789e-17,1.1684553435729703,2.015567165205279,1.4086530178075898,1.54604340097781
223,22.071482780802345,86.9,,dit,edm,angle,64,7,0.0002892043430883705,0.999,128,256,8,1,554114,16,0.9896526336669922,patience,6.470835937600315e-17,1.1035741390401173,2.0473982190588567,1.3309429230978327,1.4260060041906377
224,2.1080743661441996,301.8,,adm,vp,angle,16,3,0.0010931661438647613,0.999,512,256,4,,331026,228,0.7316871881484985,patience,1.0289385784365013e-15,0.05507964978250213,0.31621115492162993,0.4017095048956363,0.10925022693915659
220,1.6594684719631476,450.1,,adm,edm,angle,64,3,0.00029918538968580564,0.999,128,128,2,,5023810,88,0.8212277889251709,patience,1.9505390384439016e-16,0.03832021185256851,0.24892027079447213,0.27048570552798706,0.032246834784753764
226,1.5972264385175607,375.4,,adm,edm,angle,64,3,0.0002462315144493709,0.999,128,128,4,,5023810,71,0.8212218284606934,patience,2.4082987621253604e-16,0.04137419745363391,0.2395839657776341,0.2775051056735053,0.037841166688199125
227,1.7022654876320458,387.3,,adm,ve,angle,64,3,0.00045674196089248134,0.999,128,128,4,,5023810,73,0.7293435335159302,patience,2.8267033363792057e-16,0.04458614581629816,0.25533982314480685,0.31103417515708204,0.04667476126404752
229,2.8016215972735643,262.1,,dit,ve,angle,192,2,0.0010803206691379758,0.9995,128,64,2,2,1461320,165,0.735241711139679,patience,2.604803417505719e-16,0.03615872023406452,0.4202432395910346,0.26810038045311296,0.04483360940650978
228,1.7607196007663957,336.1,,adm,vp,angle,64,3,0.0004107673442909446,0.999,128,256,4,,5056578,65,0.7288013100624084,patience,1.0373042791422953e-15,0.04714896317264383,0.23930682315679871,0.35214392015327917,0.07147867612176255
230,1.7909661315329004,437.4,,adm,edm,angle,64,3,0.0003087525358122928,0.999,128,128,2,,5023810,85,0.8206218481063843,patience,2.281498386253959e-16,0.03782115511302786,0.26864491972993504,0.28278741708969685,0.033706802550772394
231,1.620036778227083,432.4,,adm,edm,angle,64,3,0.00026140934411124285,0.999,128,128,2,,5023810,83,0.8210222721099854,patience,2.012685077637847e-16,0.03821915971016798,0.24300551673406245,0.26201211075795755,0.033663198731628645
225,7.505031537632274,908.1,,adm,vp,angle,64,3,0.0003719628909329884,0.9999,256,128,4,,5023810,372,0.7447099685668945,patience,1.3681475543526574e-15,0.15640166979311565,1.125754730644841,0.5288793910631812,0.3937180181179934
221,3.2417092432055497,1065.9,,dit,ve,angle,64,4,0.0010095391427968475,0.9999,128,128,2,1,321858,522,0.7321809530258179,patience,2.44120165118172e-16,0.027499297220309638,0.4862563864808324,0.21365514860954915,0.03602207981213828
232,1.863598235195725,409.0,,adm,edm,angle,64,3,0.00021437458413052542,0.999,128,128,2,,5023810,87,0.8216118216514587,patience,1.9145275922225114e-16,0.04382923523165605,0.2665607919696252,0.372719647039145,0.05466270832683787
233,4.792499536825905,498.1,,adm,edm,angle,96,3,0.0002749882927343621,0.9999,128,256,2,,11317346,106,0.8776083588600159,patience,1.822914926472345e-16,0.23962497684129525,0.48391866547859347,0.5393723971696152,0.22004271783754126
235,1.6780938414794992,390.4,,adm,edm,angle,64,3,0.00035959376681901086,0.999,128,128,2,,5023810,73,0.8209894299507141,patience,1.798262463174722e-16,0.035983050908108494,0.2517140762219249,0.28027959413305625,0.04198630432588919
237,1.8244744536146162,297.6,,unet,edm,angle,64,3,0.0002722090869538992,0.999,128,128,,,4192450,76,0.8215557932853699,patience,1.999606066657502e-16,0.04574048184509594,0.27367116804219244,0.28453231726651157,0.038511789396574604
234,1.9751625459046527,487.3,,adm,ve,angle,64,3,0.0003961547304239887,0.999,128,256,2,,5056578,95,0.729058027267456,patience,2.46780725075281e-16,0.04364688218621193,0.2962743818856979,0.3744990880781123,0.05960397821748284
239,1.8713116495789859,279.7,,adm,vp,pixel,64,3,0.0011086490501035808,0.999,128,128,2,,5023810,77,0.7282437682151794,patience,1.0306967382475543e-15,0.03484341327882001,0.28069674743684786,0.2624067368044354,0.04301146195882059
238,1.9626091231012481,457.5,,adm,edm,angle,64,3,0.00024664229565238093,0.9995,128,128,2,,5023810,105,0.8216068744659424,patience,1.9831952974146042e-16,0.038348304873679684,0.2943913684651872,0.2820903375386387,0.04424301389443425
242,3.0586505111493327,235.5,,adm,vp,angle,64,3,0.0003177560065234617,0.999,512,256,2,,5056578,146,0.732562243938446,patience,1.1911971488099842e-15,0.061670941857789874,0.4587975766723999,0.3496000789198743,0.1404789380043527
241,1.7402164648099498,304.8,,adm,edm,angle,64,3,0.0004202070714498243,0.999,256,64,2,,5007426,109,0.8215332627296448,patience,1.6360841008150582e-16,0.04104344569451013,0.26103246972149247,0.2682639544112715,0.04011130666898171
236,1.8843706648998104,706.9,,uvit,ve,angle,64,6,0.0004436827383142033,0.999,128,256,8,1,397864,254,0.7301089763641357,patience,2.660353897173611e-16,0.020306846850385973,0.28265559973497156,0.21642326330047956,0.02585315707943014
243,1.9585846463416754,286.7,,adm,ve,angle,64,3,0.00025605915671072724,0.999,256,128,2,,5023810,100,0.7299614548683167,patience,2.231253274934803e-16,0.04849653232223439,0.2937876969512513,0.33945502709402187,0.07919832762847176
240,1.8227069258657391,628.7,,uvit,edm,angle,128,4,0.0002946263368720351,0.999,128,128,8,1,1095336,255,0.8215487599372864,patience,2.0310468619721737e-16,0.0161329682978526,0.27340603887986087,0.17748331361332034,0.018004205879756114
244,1.6119869384810386,445.8,,adm,edm,angle,64,3,0.00035707020409665155,0.999,128,128,2,,5023810,87,0.8211112022399902,patience,2.2271615117084506e-16,0.03602148649988712,0.24179804077215578,0.2817337010723742,0.04100373397070816
246,2.199469203267677,341.6,,dit,vp,angle,192,7,0.0002931659058672585,0.999,128,128,2,2,4805768,95,0.7300671339035034,patience,9.999577011733807e-16,0.01570114460532257,0.32992038049015154,0.19816477401723923,0.02247754566427174
250,20.29036868428033,80.3,,dit,edm,angle,128,5,0.00047794060564347867,0.999,128,128,4,1,1554946,16,0.9911350607872009,patience,5.283892310137757e-17,1.0145184342140166,1.944776041430644,1.3063814842264743,1.4247249524387127
245,1.8023644106181445,430.0,,adm,edm,angle,64,3,0.00027065540114186746,0.999,128,128,2,,5023810,84,0.8213510513305664,patience,2.0376519285979594e-16,0.04020609954035814,0.27035466159272165,0.285979589990136,0.04482066530387878
251,2.4602869344989933,279.4,,uvit,edm,angle,64,8,0.000362473822813193,0.999,512,128,8,2,497134,273,0.8238987326622009,patience,2.2174918332643854e-16,0.02799645257485528,0.36904304017484896,0.2046292377603492,0.02021472367667745
248,1.8559646205980656,511.6,,dit,ve,angle,64,3,0.00036397851495800277,0.999,256,256,8,1,255362,555,0.7310469746589661,patience,2.483186894526793e-16,0.026283762415900025,0.2783946930897098,0.223285440200223,0.02627619956011212
253,2.1147025144251392,262.0,,adm,vp,pixel,32,3,0.0003617029810771077,0.999,128,128,2,,1267746,74,0.729930579662323,patience,1.0026970516004128e-15,0.03738888797983231,0.3172053771637709,0.25768471193388914,0.056820274959692114
252,1.6582677005196684,418.3,,adm,vp,angle,64,3,0.0004850108835786969,0.999,128,256,2,,5056578,81,0.7287479639053345,patience,1.046401567628928e-15,0.04500993357738525,0.24874015507795025,0.30947202700277443,0.04983308993649771
257,2.809311974572854,242.6,,adm,edm,angle,64,3,0.00029019063498571463,0.999,512,128,2,,5023810,148,0.8236402869224548,patience,1.9827576403199424e-16,0.0451266122506393,0.42139679618592807,0.27536074470934613,0.04570767113593447
249,5.916412693455997,779.7,,adm,vp,angle,64,3,0.0011465039259320041,0.9999,128,128,4,,5023810,159,0.7657144665718079,patience,1.0626890138380273e-15,0.29394742979868793,0.8874619040183995,0.8776949234605097,0.5216969236408371
255,1.6316325063580692,451.0,,dit,edm,angle,192,5,0.0004113325596846323,0.99,128,256,2,1,3499778,164,0.8212129473686218,patience,1.6899646134258651e-16,0.016752514011515895,0.24474487595371036,0.1790917833018246,0.029431402933425995
256,1.6725635359603201,424.8,,adm,edm,angle,64,3,0.0003649903840793448,0.999,128,128,2,,5023810,83,0.8205089569091797,patience,2.7196369058499273e-16,0.04099739950822401,0.250884530394048,0.272830755166326,0.04504651760971159
254,2.2075066547795887,465.5,,adm,ve,angle,64,3,0.0033444037198630326,0.99,256,256,2,,5056578,178,0.7324975728988647,patience,2.549644216027265e-16,0.07239010729737405,0.27765847150934214,0.44150133095591776,0.10323298107838598
258,5.120633583327606,137.1,,mlp,edm,angle,512,3,0.0003994235915852186,0.999,128,128,,,1970752,177,0.8357686996459961,patience,1.9501633774209747e-16,0.059210992594940004,0.768095037499141,0.27614216809423836,0.03839409548534072
247,5.670944650380281,1245.3,,adm,vp,angle,64,3,0.0005891390156569543,0.9999,128,128,4,,5023810,279,0.7382504940032959,patience,1.3874821817873243e-15,0.08793992824277996,0.8506416975570421,0.4105092078189317,0.254660286215667
261,1.9404324312029795,291.4,,adm,edm,angle,64,3,0.0003230451215172809,0.999,256,128,2,,5023810,102,0.8216363787651062,patience,1.7497615030383184e-16,0.03960347300574418,0.2910648646804469,0.2667586641354437,0.03659023275498812
259,1.6946449851426757,407.8,,adm,edm,angle,64,3,0.0002868831774352028,0.999,128,64,2,,5007426,78,0.8210974335670471,patience,2.1342211756711243e-16,0.037845373122672,0.25419674777140133,0.29557339528693255,0.037571006626866264
265,48.41272515683653,119.6,,adm,vp,angle,64,3,0.004046377780471901,0.999,128,256,2,,5056578,16,0.9884520769119263,patience,1.7510207398982961e-16,2.4206362578418266,1.0139587826281566,1.9622004534609827,2.4124009883813766
263,1.9951720242726445,360.4,,unet,edm,angle,48,3,0.0003238671120511466,0.999,128,256,,,2390930,95,0.8213348984718323,patience,2.2245885542811445e-16,0.04078566454756327,0.2992758036408967,0.29261459696148495,0.043415190261894936
262,1.7215359138187951,534.5,,dit,ve,angle,192,6,0.00039182452018558437,0.999,128,64,2,1,4129346,176,0.7293924689292908,patience,2.6178041861720514e-16,0.014437496351621393,0.25823038707281926,0.1788250503547412,0.027780204231207747
260,1.9898354344828866,647.8,,uvit,edm,angle,192,5,0.0004057695236113349,0.99,128,256,2,1,2466280,266,0.8249121308326721,patience,1.7865370091257153e-16,0.03033705619998428,0.298475315172433,0.22979054658166978,0.027820546852105704
264,1.8827195087468667,481.1,,dit,edm,angle,192,5,0.0004237987725056818,0.99,128,256,2,1,3499778,171,0.8218411207199097,patience,1.938233843639568e-16,0.019948910325555236,0.28240792631203,0.1887196464286655,0.025457765416804275
267,1.6162458110666509,278.8,,adm,edm,angle,64,3,0.0003308617674080745,0.99,128,128,4,,5023810,52,0.8212795853614807,patience,2.0477861833013884e-16,0.041444058057203303,0.2424368716599976,0.2968638200355613,0.045924546383300444
266,1.857303135253536,400.6,,adm,vp,angle,128,3,0.0004910975250089368,0.999,128,256,4,,20066434,67,0.729390561580658,patience,9.68919607965574e-16,0.04446054629604812,0.2785954702880304,0.3645626423506274,0.049754544161745906
269,2.045376407706406,488.8,,dit,edm,angle,192,5,0.000494143658982367,0.99,128,256,2,1,3499778,179,0.8232182860374451,patience,1.9058099858608383e-16,0.020889440771068468,0.3068064611559609,0.1917854925411244,0.021504534270605183
271,1.765808267498955,377.4,,adm,ve,angle,64,3,0.00021313392131733824,0.999,128,128,2,,5023810,74,0.7292024493217468,patience,2.5190095942741965e-16,0.0494493120368551,0.26487124012484325,0.3226102261744514,0.06578584163925545
268,2.0464427432241945,602.9,,dit,edm,angle,192,6,0.0003498009702375172,0.99,128,64,2,1,4129346,190,0.821171760559082,patience,1.9381013003239636e-16,0.017643587939147665,0.30696641148362913,0.182250143392349,0.02016606757758451
270,2.1861011426834027,489.0,,uvit,ve,angle,192,4,0.00029328676588180586,0.99,128,256,2,1,2466280,200,0.7340683937072754,patience,2.446803218480048e-16,0.03658221564944264,0.32791517140251036,0.25674900774417747,0.0452041288397934
273,1.974959150853869,428.9,,adm,vp,angle,64,3,0.0010653789140750152,0.999,128,256,4,,5056578,82,0.7288364768028259,patience,9.948680650342635e-16,0.05237377665776766,0.24976222586756672,0.3949918301707738,0.05537827347314295
274,1.7114532081815101,272.5,,adm,edm,angle,64,3,0.00040069326204022825,0.99,128,128,2,,5023810,49,0.821473240852356,patience,2.7267348741452965e-16,0.04294209628960943,0.2567179812272265,0.27850871209452177,0.03981182739050275
272,2.0766716270607537,624.5,,adm,edm,angle,16,3,0.0002665474474364175,0.99,128,128,4,,322834,137,0.8252976536750793,patience,2.3283375972741566e-16,0.05458860499992535,0.31150074405911304,0.32493657315946944,0.03173897307848783
280,2.152082999124872,143.7,,adm,ve,pixel,64,3,0.0005121059140046223,0.99,256,256,4,,5056578,59,0.7286543250083923,patience,2.6792259611607553e-16,0.02718725901996688,0.3228124498687308,0.24079264381978469,0.05563852785983272
276,2.1092600108556034,389.2,,adm,edm,angle,64,8,0.0005102553612981067,0.999,256,256,4,,5993538,105,0.821302056312561,patience,1.8850100204002862e-16,0.03988478502770332,0.3163890016283405,0.28672118102098787,0.04681423546958481
277,1.6498633532055333,385.3,,adm,ve,angle,64,3,0.0003634043507923749,0.999,128,128,4,,5023810,77,0.7286413908004761,patience,2.2302467608795482e-16,0.04223926478307427,0.24747950298083,0.2922279844529576,0.04331679740467641
281,48.46130539777652,83.9,,adm,ve,pixel,96,3,0.0032255247623669786,0.99,256,256,2,,11317346,16,0.9888062477111816,patience,5.888106229843504e-17,2.423065269888826,1.0026988786818012,1.9649737019459266,2.410594798772892
