
# ===== 2026-09-21 00:41:18 KST  HPO attempt 574  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=9000 n_val=1000 split_hash=98d6225d67f9c15a E||H||_F^2/(NrNt)=1.000268 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'adm', 'param': 'edm', 'domain': 'angle', 'lr': 0.002768340010096453, 'ema': 0.99, 'batch': 256, 'emb': 256, 'width': 32, 'depth': 4, 'heads': 4, 'attn_at': 8}  params=1284130
# stopping    : patience 15 on val loss, never before 0 epochs, max 600 (01_RULES §5)
epoch    1 | train 1.005233e+00 | val 9.906840e-01 |   2.365 s | best 9.906840e-01 @1 *
epoch  262 | train 8.346963e-01 | val 8.251499e-01 |   2.360 s | best 8.251499e-01 @262 *
epoch  263 | train 8.367659e-01 | val 8.249912e-01 |   2.350 s | best 8.249912e-01 @263 *
epoch  264 | train 8.323987e-01 | val 8.249899e-01 |   2.361 s | best 8.249899e-01 @264 *
epoch  265 | train 8.388671e-01 | val 8.249936e-01 |   2.340 s | best 8.249899e-01 @264
epoch  266 | train 8.357532e-01 | val 8.250301e-01 |   2.269 s | best 8.249899e-01 @264
epoch  267 | train 8.313738e-01 | val 8.250998e-01 |   2.267 s | best 8.249899e-01 @264
epoch  268 | train 8.371046e-01 | val 8.249874e-01 |   2.267 s | best 8.249874e-01 @268 *
epoch  269 | train 8.380483e-01 | val 8.248972e-01 |   2.266 s | best 8.248972e-01 @269 *
epoch  270 | train 8.315452e-01 | val 8.248659e-01 |   2.267 s | best 8.248659e-01 @270 *
epoch  271 | train 8.369321e-01 | val 8.248648e-01 |   2.267 s | best 8.248648e-01 @271 *
epoch  272 | train 8.330767e-01 | val 8.247455e-01 |   2.266 s | best 8.247455e-01 @272 *
epoch  273 | train 8.303907e-01 | val 8.246943e-01 |   2.265 s | best 8.246943e-01 @273 *
epoch  274 | train 8.398044e-01 | val 8.248152e-01 |   2.269 s | best 8.246943e-01 @273
epoch  275 | train 8.369133e-01 | val 8.248789e-01 |   2.272 s | best 8.246943e-01 @273
epoch  276 | train 8.355879e-01 | val 8.248395e-01 |   2.185 s | best 8.246943e-01 @273
epoch  277 | train 8.307422e-01 | val 8.248379e-01 |   2.176 s | best 8.246943e-01 @273
epoch  278 | train 8.332394e-01 | val 8.249342e-01 |   2.193 s | best 8.246943e-01 @273
epoch  279 | train 8.353775e-01 | val 8.249862e-01 |   2.197 s | best 8.246943e-01 @273
epoch  280 | train 8.338801e-01 | val 8.248652e-01 |   2.191 s | best 8.246943e-01 @273
epoch  281 | train 8.342720e-01 | val 8.248234e-01 |   2.183 s | best 8.246943e-01 @273
epoch  282 | train 8.283121e-01 | val 8.249252e-01 |   2.182 s | best 8.246943e-01 @273
epoch  283 | train 8.332951e-01 | val 8.249369e-01 |   2.183 s | best 8.246943e-01 @273
epoch  284 | train 8.329990e-01 | val 8.249004e-01 |   2.185 s | best 8.246943e-01 @273
epoch  285 | train 8.388953e-01 | val 8.248158e-01 |   2.182 s | best 8.246943e-01 @273
epoch  286 | train 8.316635e-01 | val 8.247872e-01 |   2.182 s | best 8.246943e-01 @273
epoch  287 | train 8.356247e-01 | val 8.246556e-01 |   2.181 s | best 8.246556e-01 @287 *
epoch  288 | train 8.370997e-01 | val 8.247179e-01 |   2.183 s | best 8.246556e-01 @287
epoch  289 | train 8.339378e-01 | val 8.248219e-01 |   2.185 s | best 8.246556e-01 @287
epoch  290 | train 8.351424e-01 | val 8.247589e-01 |   2.185 s | best 8.246556e-01 @287
epoch  291 | train 8.314794e-01 | val 8.245715e-01 |   2.198 s | best 8.245715e-01 @291 *
epoch  292 | train 8.345454e-01 | val 8.245630e-01 |   2.221 s | best 8.245630e-01 @292 *
epoch  293 | train 8.353595e-01 | val 8.245398e-01 |   2.275 s | best 8.245398e-01 @293 *
epoch  294 | train 8.335435e-01 | val 8.245509e-01 |   2.221 s | best 8.245398e-01 @293
epoch  295 | train 8.366376e-01 | val 8.244480e-01 |   2.215 s | best 8.244480e-01 @295 *
epoch  296 | train 8.339196e-01 | val 8.243524e-01 |   2.215 s | best 8.243524e-01 @296 *
epoch  297 | train 8.331814e-01 | val 8.243891e-01 |   2.217 s | best 8.243524e-01 @296
epoch  298 | train 8.318386e-01 | val 8.243651e-01 |   2.213 s | best 8.243524e-01 @296
epoch  299 | train 8.316811e-01 | val 8.242856e-01 |   2.221 s | best 8.242856e-01 @299 *
epoch  300 | train 8.325215e-01 | val 8.243453e-01 |   2.214 s | best 8.242856e-01 @299
epoch  301 | train 8.373770e-01 | val 8.244156e-01 |   2.217 s | best 8.242856e-01 @299
epoch  302 | train 8.335736e-01 | val 8.243821e-01 |   2.219 s | best 8.242856e-01 @299
epoch  303 | train 8.314298e-01 | val 8.242496e-01 |   2.217 s | best 8.242496e-01 @303 *
epoch  304 | train 8.318985e-01 | val 8.241459e-01 |   2.218 s | best 8.241459e-01 @304 *
epoch  305 | train 8.344116e-01 | val 8.240688e-01 |   2.217 s | best 8.240688e-01 @305 *
epoch  306 | train 8.300646e-01 | val 8.242090e-01 |   2.220 s | best 8.240688e-01 @305
epoch  307 | train 8.310389e-01 | val 8.242438e-01 |   2.218 s | best 8.240688e-01 @305
epoch  308 | train 8.340947e-01 | val 8.242350e-01 |   2.211 s | best 8.240688e-01 @305
epoch  309 | train 8.339071e-01 | val 8.241056e-01 |   2.288 s | best 8.240688e-01 @305
epoch  310 | train 8.392962e-01 | val 8.243597e-01 |   2.244 s | best 8.240688e-01 @305
epoch  311 | train 8.342857e-01 | val 8.242148e-01 |   2.250 s | best 8.240688e-01 @305
epoch  312 | train 8.325580e-01 | val 8.242440e-01 |   2.244 s | best 8.240688e-01 @305
epoch  313 | train 8.334601e-01 | val 8.243776e-01 |   2.260 s | best 8.240688e-01 @305
epoch  314 | train 8.315830e-01 | val 8.243555e-01 |   2.253 s | best 8.240688e-01 @305
epoch  315 | train 8.333938e-01 | val 8.243682e-01 |   2.251 s | best 8.240688e-01 @305
epoch  316 | train 8.364421e-01 | val 8.243827e-01 |   2.244 s | best 8.240688e-01 @305
epoch  317 | train 8.342791e-01 | val 8.246018e-01 |   2.246 s | best 8.240688e-01 @305
epoch  318 | train 8.316827e-01 | val 8.245808e-01 |   2.243 s | best 8.240688e-01 @305
epoch  319 | train 8.340709e-01 | val 8.244726e-01 |   2.246 s | best 8.240688e-01 @305
epoch  320 | train 8.327876e-01 | val 8.244330e-01 |   2.247 s | best 8.240688e-01 @305
# done        : 320 epochs, stopped_by=patience, aborted=False, best val 8.240688e-01 @ epoch 305, wall 748.2 s, 2.338 s/epoch
